F60,RA,DEC,F100,RA.1,DEC.1,F90,RA.2,DEC.2,F140,RA.3,DEC.3
2.483429432,70.11130414,41.61800603,12.39205933,70.11130414,41.61800603,8.163003922,70.11130414,41.61800603,32.96205521,70.11130414,41.61800603
2.453711987,70.09124368,41.61816649,12.28395653,70.09124368,41.61816649,8.654014587,70.09124368,41.61816649,33.21164703,70.09124368,41.61816649
2.453711987,70.071183,41.61832346,12.28395653,70.071183,41.61832346,8.910869598,70.071183,41.61832346,32.79389954,70.071183,41.61832346
2.476640701,70.05112211,41.61847695,12.12177086,70.05112211,41.61847695,8.634480476,70.05112211,41.61847695,33.35045242,70.05112211,41.61847695
2.476640701,70.03106099,41.61862695,12.12177086,70.03106099,41.61862695,9.117803574,70.03106099,41.61862695,33.86410522,70.03106099,41.61862695
2.450310707,70.01099967,41.61877346,12.01737595,70.01099967,41.61877346,9.133543015,70.01099967,41.61877346,32.83127594,70.01099967,41.61877346
2.464082241,69.99093815,41.61891649,11.71409035,69.99093815,41.61891649,8.546033859,69.99093815,41.61891649,31.13620567,69.99093815,41.61891649
2.464082241,69.97087642,41.61905603,11.71409035,69.97087642,41.61905603,8.434331894,69.97087642,41.61905603,28.68353653,69.97087642,41.61905603
2.532793283,69.9508145,41.61919208,11.60562134,69.9508145,41.61919208,7.728105068,69.9508145,41.61919208,28.86418724,69.9508145,41.61919208
2.532793283,69.9307524,41.61932465,11.60562134,69.9307524,41.61932465,7.579000473,69.9307524,41.61932465,28.25691032,69.9307524,41.61932465
2.564695835,69.9106901,41.61945372,11.59022236,69.9106901,41.61945372,8.125270844,69.9106901,41.61945372,28.44140625,69.9106901,41.61945372
2.635499239,69.89062763,41.61957931,11.48091793,69.89062763,41.61957931,9.33554554,69.89062763,41.61957931,29.8561554,69.89062763,41.61957931
2.635499239,69.87056498,41.61970142,11.48091793,69.87056498,41.61970142,7.860670567,69.87056498,41.61970142,31.61252213,69.87056498,41.61970142
2.485235691,69.85050217,41.61982003,11.4503212,69.85050217,41.61982003,8.111944199,69.85050217,41.61982003,29.22339249,69.85050217,41.61982003
2.485235691,69.83043918,41.61993516,11.4503212,69.83043918,41.61993516,7.542179585,69.83043918,41.61993516,29.82551193,69.83043918,41.61993516
2.433021545,69.81037604,41.6200468,11.26479149,69.81037604,41.6200468,7.862773895,69.81037604,41.6200468,30.48197937,69.81037604,41.6200468
2.356930494,69.79031274,41.62015495,11.11739254,69.79031274,41.62015495,7.872887135,69.79031274,41.62015495,29.78503418,69.79031274,41.62015495
2.356930494,69.7702493,41.62025962,11.11739254,69.7702493,41.62025962,7.094583035,69.7702493,41.62025962,29.68032837,69.7702493,41.62025962
2.259994268,69.75018571,41.62036079,10.87956142,69.75018571,41.62036079,8.231207848,69.75018571,41.62036079,29.32260895,69.75018571,41.62036079
2.213949203,69.73012197,41.62045848,10.71261406,69.73012197,41.62045848,6.45592308,69.73012197,41.62045848,30.16730881,69.73012197,41.62045848
2.180166245,69.71005811,41.62055268,10.47221279,69.71005811,41.62055268,7.85119009,69.71005811,41.62055268,30.62088013,69.71005811,41.62055268
2.123700619,69.68999411,41.62064339,10.33863735,69.68999411,41.62064339,9.025872231,69.68999411,41.62064339,29.82542801,69.68999411,41.62064339
2.123700619,69.66992998,41.62073062,10.33863735,69.66992998,41.62073062,8.296257019,69.66992998,41.62073062,29.63560104,69.66992998,41.62073062
2.206182718,69.64986574,41.62081435,10.31305885,69.64986574,41.62081435,7.682492733,69.64986574,41.62081435,29.0816021,69.64986574,41.62081435
2.206182718,69.62980138,41.6208946,10.31305885,69.62980138,41.6208946,8.105607986,69.62980138,41.6208946,28.20864105,69.62980138,41.6208946
2.189021111,69.60973691,41.62097136,10.1715498,69.60973691,41.62097136,8.035664558,69.60973691,41.62097136,26.97613144,69.60973691,41.62097136
2.125126839,69.58967233,41.62104463,10.1156292,69.58967233,41.62104463,7.742005825,69.58967233,41.62104463,28.38137627,69.58967233,41.62104463
2.125126839,69.56960766,41.62111441,10.1156292,69.56960766,41.62111441,7.866352558,69.56960766,41.62111441,30.9727726,69.56960766,41.62111441
2.067567587,69.54954288,41.6211807,10.30719852,69.54954288,41.6211807,7.599570274,69.54954288,41.6211807,31.04242134,69.54954288,41.6211807
2.067567587,69.52947802,41.6212435,10.30719852,69.52947802,41.6212435,7.451720238,69.52947802,41.6212435,31.2995491,69.52947802,41.6212435
2.078077555,69.50941307,41.62130282,10.32709599,69.50941307,41.62130282,7.905325413,69.50941307,41.62130282,31.45948982,69.50941307,41.62130282
2.052664995,69.48934804,41.62135864,10.12914371,69.48934804,41.62135864,6.828117847,69.48934804,41.62135864,32.02313995,69.48934804,41.62135864
2.052664995,69.46928293,41.62141098,10.12914371,69.46928293,41.62141098,7.500864029,69.46928293,41.62141098,31.77616501,69.46928293,41.62141098
2.025110483,69.44921775,41.62145983,10.2247057,69.44921775,41.62145983,7.193192959,69.44921775,41.62145983,29.13373566,69.44921775,41.62145983
2.025110483,69.4291525,41.62150518,10.2247057,69.4291525,41.62150518,8.317202568,69.4291525,41.62150518,26.12709045,69.4291525,41.62150518
2.020709753,69.4090872,41.62154705,10.66393852,69.4090872,41.62154705,8.65460968,69.4090872,41.62154705,26.48021698,69.4090872,41.62154705
2.087733746,69.38902183,41.62158544,10.63673687,69.38902183,41.62158544,7.201708794,69.38902183,41.62158544,27.56104088,69.38902183,41.62158544
2.087733746,69.36895642,41.62162033,10.63673687,69.36895642,41.62162033,7.908923626,69.36895642,41.62162033,27.18696022,69.36895642,41.62162033
2.125126123,69.34889095,41.62165173,10.61302471,69.34889095,41.62165173,7.286542416,69.34889095,41.62165173,27.00377083,69.34889095,41.62165173
2.125126123,69.32882545,41.62167964,10.61302471,69.32882545,41.62167964,7.612913609,69.32882545,41.62167964,28.472332,69.32882545,41.62167964
2.185774565,69.30875991,41.62170407,10.75090408,69.30875991,41.62170407,7.566789627,69.30875991,41.62170407,28.18981743,69.30875991,41.62170407
2.196766853,69.28869434,41.621725,10.91228199,69.28869434,41.621725,7.83630228,69.28869434,41.621725,28.71743774,69.28869434,41.621725
2.196766853,69.26862874,41.62174245,10.91228199,69.26862874,41.62174245,8.992757797,69.26862874,41.62174245,27.41556931,69.26862874,41.62174245
2.23251009,69.24856311,41.62175641,10.46724415,69.24856311,41.62175641,8.089494705,69.24856311,41.62175641,27.22354507,69.24856311,41.62175641
2.23251009,69.22849748,41.62176687,10.46724415,69.22849748,41.62176687,8.755789757,69.22849748,41.62176687,27.90798187,69.22849748,41.62176687
2.162956476,69.20843182,41.62177385,10.4811039,69.20843182,41.62177385,7.969304085,69.20843182,41.62177385,27.13581467,69.20843182,41.62177385
2.173017502,69.18836616,41.62177734,10.52084446,69.18836616,41.62177734,8.086916924,69.18836616,41.62177734,24.15437317,69.18836616,41.62177734
2.173017502,69.1683005,41.62177734,10.52084446,69.1683005,41.62177734,8.575576782,69.1683005,41.62177734,26.11167336,69.1683005,41.62177734
2.180169344,69.14823484,41.62177385,10.35220909,69.14823484,41.62177385,7.481030941,69.14823484,41.62177385,28.37402153,69.14823484,41.62177385
2.180169344,69.12816919,41.62176687,10.35220909,69.12816919,41.62176687,7.89081192,69.12816919,41.62176687,27.87607002,69.12816919,41.62176687
2.136509418,69.10810355,41.62175641,10.40324688,69.10810355,41.62175641,7.474277496,69.10810355,41.62175641,26.87844276,69.10810355,41.62175641
2.121946335,69.08803793,41.62174245,10.75605106,69.08803793,41.62174245,7.104321957,69.08803793,41.62174245,25.15471268,69.08803793,41.62174245
2.121946335,69.06797233,41.621725,10.75605106,69.06797233,41.621725,7.149116516,69.06797233,41.621725,23.35284042,69.06797233,41.621725
2.227331877,69.04790676,41.62170407,11.02567387,69.04790676,41.62170407,7.595477104,69.04790676,41.62170407,24.94777107,69.04790676,41.62170407
2.227331877,69.02784122,41.62167964,11.02567387,69.02784122,41.62167964,8.208236694,69.02784122,41.62167964,24.84745026,69.02784122,41.62167964
2.237422705,69.00777571,41.62165173,11.05293655,69.00777571,41.62165173,7.738532066,69.00777571,41.62165173,24.63996696,69.00777571,41.62165173
2.309199095,68.98771025,41.62162033,11.1768322,68.98771025,41.62162033,8.36521244,68.98771025,41.62162033,27.59811401,68.98771025,41.62162033
2.309199095,68.96764483,41.62158544,11.1768322,68.96764483,41.62158544,8.695062637,68.96764483,41.62158544,29.20752335,68.96764483,41.62158544
2.281553745,68.94757947,41.62154705,11.44870758,68.94757947,41.62154705,8.410442352,68.94757947,41.62154705,28.50647736,68.94757947,41.62154705
2.281553745,68.92751416,41.62150518,11.44870758,68.92751416,41.62150518,7.908448696,68.92751416,41.62150518,26.46935272,68.92751416,41.62150518
2.274597645,68.90744892,41.62145983,11.75629616,68.90744892,41.62145983,8.639104843,68.90744892,41.62145983,26.70751762,68.90744892,41.62145983
2.331213474,68.88738374,41.62141098,12.14964867,68.88738374,41.62141098,8.824371338,68.88738374,41.62141098,25.36346245,68.88738374,41.62141098
2.331213474,68.86731863,41.62135864,12.14964867,68.86731863,41.62135864,8.634760857,68.86731863,41.62135864,27.30756569,68.86731863,41.62135864
2.441625118,68.8472536,41.62130282,12.34999943,68.8472536,41.62130282,8.850846291,68.8472536,41.62130282,28.72931671,68.8472536,41.62130282
2.441625118,68.82718865,41.6212435,12.34999943,68.82718865,41.6212435,8.616380692,68.82718865,41.6212435,30.63179779,68.82718865,41.6212435
2.560583591,68.80712378,41.6211807,12.7283535,68.80712378,41.6211807,9.152077675,68.80712378,41.6211807,30.32186508,68.80712378,41.6211807
2.537813663,68.78705901,41.62111441,12.91612244,68.78705901,41.62111441,9.049452782,68.78705901,41.62111441,30.83553314,68.78705901,41.62111441
2.537813663,68.76699433,41.62104463,12.91612244,68.76699433,41.62104463,9.103890419,68.76699433,41.62104463,29.91162109,68.76699433,41.62104463
2.512014389,68.74692976,41.62097136,12.8077631,68.74692976,41.62097136,9.688529968,68.74692976,41.62097136,31.2414341,68.74692976,41.62097136
2.512014389,68.72686529,41.6208946,12.8077631,68.72686529,41.6208946,8.333410263,68.72686529,41.6208946,29.07604599,68.72686529,41.6208946
2.501903057,68.70680093,41.62081435,12.6247015,68.70680093,41.62081435,9.339328766,68.70680093,41.62081435,27.49009895,68.70680093,41.62081435
2.403540373,68.68673668,41.62073062,12.30641651,68.68673668,41.62073062,9.099892616,68.68673668,41.62073062,25.60488701,68.68673668,41.62073062
2.403540373,68.66667256,41.62064339,12.30641651,68.66667256,41.62064339,8.765010834,68.66667256,41.62064339,25.57924843,68.66667256,41.62064339
2.462799311,68.64660856,41.62055268,12.43164635,68.64660856,41.62055268,9.207689285,68.64660856,41.62055268,27.65146065,68.64660856,41.62055268
2.462799311,68.62654469,41.62045848,12.43164635,68.62654469,41.62045848,8.24665451,68.62654469,41.62045848,27.59833908,68.62654469,41.62045848
2.613605261,68.60648096,41.62036079,12.56036377,68.60648096,41.62036079,8.405138969,68.60648096,41.62036079,30.47084808,68.60648096,41.62036079
2.667546749,68.58641737,41.62025962,12.93570232,68.58641737,41.62025962,8.631063461,68.58641737,41.62025962,29.15459442,68.58641737,41.62025962
2.667546749,68.56635392,41.62015495,12.93570232,68.56635392,41.62015495,9.703536034,68.56635392,41.62015495,27.7668972,68.56635392,41.62015495
2.724966764,68.54629063,41.6200468,13.13406849,68.54629063,41.6200468,9.647499084,68.54629063,41.6200468,27.4376297,68.54629063,41.6200468
2.724966764,68.52622748,41.61993516,13.13406849,68.52622748,41.61993516,9.146624565,68.52622748,41.61993516,28.07708931,68.52622748,41.61993516
2.710904598,68.5061645,41.61982003,13.21396255,68.5061645,41.61982003,9.460011482,68.5061645,41.61982003,28.62948227,68.5061645,41.61982003
2.716538668,68.48610168,41.61970142,13.16551399,68.48610168,41.61970142,8.781941414,68.48610168,41.61970142,26.97115898,68.48610168,41.61970142
2.716538668,68.46603904,41.61957931,13.16551399,68.46603904,41.61957931,9.299180984,68.46603904,41.61957931,28.06692505,68.46603904,41.61957931
2.647825241,68.44597656,41.61945372,13.15422821,68.44597656,41.61945372,9.233573914,68.44597656,41.61945372,29.18391609,68.44597656,41.61945372
2.647825241,68.42591427,41.61932465,13.15422821,68.42591427,41.61932465,9.300299644,68.42591427,41.61932465,29.53634071,68.42591427,41.61932465
2.640344858,68.40585216,41.61919208,13.22407246,68.40585216,41.61919208,9.439340591,68.40585216,41.61919208,26.79422379,68.40585216,41.61919208
2.632730484,68.38579024,41.61905603,13.25326061,68.38579024,41.61905603,8.524385452,68.38579024,41.61905603,26.24313354,68.38579024,41.61905603
2.632730484,68.36572852,41.61891649,13.25326061,68.36572852,41.61891649,8.722522736,68.36572852,41.61891649,26.19968033,68.36572852,41.61891649
2.570661306,68.34566699,41.61877346,13.23086739,68.34566699,41.61877346,9.406591415,68.34566699,41.61877346,26.85661507,68.34566699,41.61877346
2.570661306,68.32560567,41.61862695,13.23086739,68.32560567,41.61862695,9.634325981,68.32560567,41.61862695,25.41995049,68.32560567,41.61862695
2.60485673,68.30554456,41.61847695,13.05956173,68.30554456,41.61847695,9.852333069,68.30554456,41.61847695,27.02562904,68.30554456,41.61847695
2.62251544,68.28548366,41.61832346,12.8097887,68.28548366,41.61832346,8.565992355,68.28548366,41.61832346,27.9348259,68.28548366,41.61832346
2.62251544,68.26542298,41.61816649,12.8097887,68.26542298,41.61816649,8.947049141,68.26542298,41.61816649,27.54380989,68.26542298,41.61816649
2.633447647,68.24536253,41.61800603,12.66656971,68.24536253,41.61800603,7.98026371,68.24536253,41.61800603,26.75855064,68.24536253,41.61800603
2.551047564,68.2253023,41.61784208,12.42969704,68.2253023,41.61784208,8.074424744,68.2253023,41.61784208,28.6405983,68.2253023,41.61784208
2.523060799,68.20524231,41.61767465,12.17305946,68.20524231,41.61767465,9.251630783,68.20524231,41.61767465,27.35280037,68.20524231,41.61767465
2.491322517,68.18518255,41.61750373,12.11147118,68.18518255,41.61750373,9.104752541,68.18518255,41.61750373,28.30275536,68.18518255,41.61750373
2.889172554,70.17125329,41.60250599,13.51576996,70.17125329,41.60250599,9.932071686,70.17125329,41.60250599,33.18910599,70.17125329,41.60250599
2.613181353,70.1511982,41.60267681,12.93025208,70.1511982,41.60267681,8.762396812,70.1511982,41.60267681,32.82496262,70.1511982,41.60267681
2.613181353,70.13114287,41.60284416,12.93025208,70.13114287,41.60284416,8.633249283,70.13114287,41.60284416,32.03417969,70.13114287,41.60284416
2.450773478,70.1110873,41.60300802,12.24784279,70.1110873,41.60300802,7.866729736,70.1110873,41.60300802,32.73670197,70.1110873,41.60300802
2.450773478,70.09103151,41.60316839,12.24784279,70.09103151,41.60316839,8.562902451,70.09103151,41.60316839,33.72674561,70.09103151,41.60316839
2.435005188,70.07097549,41.60332528,12.21056557,70.07097549,41.60332528,9.192502022,70.07097549,41.60332528,33.48272705,70.07097549,41.60332528
2.436222076,70.05091925,41.60347869,11.95915413,70.05091925,41.60347869,9.021250725,70.05091925,41.60347869,31.2116394,70.05091925,41.60347869
2.436222076,70.0308628,41.60362861,11.95915413,70.0308628,41.60362861,8.558588028,70.0308628,41.60362861,32.72132492,70.0308628,41.60362861
2.423247576,70.01080614,41.60377505,11.86252308,70.01080614,41.60377505,8.180306435,70.01080614,41.60377505,33.2349968,70.01080614,41.60377505
2.423247576,69.99074928,41.603918,11.86252308,69.99074928,41.603918,8.351206779,69.99074928,41.603918,30.06281662,69.99074928,41.603918
2.417145967,69.97069221,41.60405746,11.59001827,69.97069221,41.60405746,8.49249649,69.97069221,41.60405746,28.90489197,69.97069221,41.60405746
2.416989088,69.95063496,41.60419344,11.5480423,69.95063496,41.60419344,7.606598377,69.95063496,41.60419344,29.12078285,69.95063496,41.60419344
2.416989088,69.93057751,41.60432594,11.5480423,69.93057751,41.60432594,7.725442886,69.93057751,41.60432594,28.51827812,69.93057751,41.60432594
2.499684334,69.91051988,41.60445495,11.53116703,69.91051988,41.60445495,8.063867569,69.91051988,41.60445495,28.50183868,69.91051988,41.60445495
2.551050663,69.89046207,41.60458047,11.44937801,69.89046207,41.60458047,9.456061363,69.89046207,41.60458047,30.98920059,69.89046207,41.60458047
2.551050663,69.87040408,41.60470251,11.44937801,69.87040408,41.60470251,8.336947441,69.87040408,41.60470251,31.37745285,69.87040408,41.60470251
2.495658875,69.85034593,41.60482107,11.31581783,69.85034593,41.60482107,7.937726974,69.85034593,41.60482107,28.84391975,69.85034593,41.60482107
2.495658875,69.83028761,41.60493613,11.31581783,69.83028761,41.60493613,7.895877838,69.83028761,41.60493613,28.95598412,69.83028761,41.60493613
2.421325922,69.81022913,41.60504771,11.15911198,69.81022913,41.60504771,8.100234032,69.81022913,41.60504771,28.61842728,69.81022913,41.60504771
2.341877937,69.7901705,41.60515581,10.9705677,69.7901705,41.60515581,7.719593525,69.7901705,41.60515581,29.29247093,69.7901705,41.60515581
2.341877937,69.77011171,41.60526042,10.9705677,69.77011171,41.60526042,7.528879166,69.77011171,41.60526042,29.27323532,69.77011171,41.60526042
2.213949203,69.75005278,41.60536154,10.71261406,69.75005278,41.60536154,7.862551689,69.75005278,41.60536154,29.71448135,69.75005278,41.60536154
2.213949203,69.72999371,41.60545918,10.71261406,69.72999371,41.60545918,7.302596092,69.72999371,41.60545918,30.0454731,69.72999371,41.60545918
